,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
4091,경기도 성남시 분당구 삼평동,722,722,0,봇들마을3단지(주공),59.84,202506,21,"145,000",305,3,개인,개인,2009,동판교로 225,-,중개거래,경기 성남시 분당구,25.09.05
4092,경기도 성남시 분당구 삼평동,722,722,0,봇들마을3단지(주공),59.84,202506,21,"145,000",-,3,개인,개인,2009,동판교로 225,20250807,중개거래,경기 성남시 분당구,-
4093,경기도 성남시 분당구 삼평동,744,744,0,봇들마을9단지(금호어울림),115.01,202506,21,"265,000",908,17,개인,개인,2009,동판교로 156,-,중개거래,경기 성남시 분당구,25.11.27
4094,경기도 성남시 분당구 삼평동,705,705,0,봇들마을1단지(판교신미주),83.235,202506,21,"150,000",101,3,개인,개인,2009,동판교로 275,-,중개거래,경기 성남시 분당구,25.09.18
4095,경기도 성남시 분당구 삼평동,705,705,0,봇들마을1단지(판교신미주),82.794,202506,21,"153,000",111,3,개인,개인,2009,동판교로 275,-,중개거래,경기 성남시 분당구,25.09.29
4096,경기도 성남시 분당구 삼평동,705,705,0,봇들마을1단지(판교신미주),82.794,202506,21,"160,500",118,9,개인,개인,2009,동판교로 275,-,중개거래,경기 성남시 분당구,25.08.25
4097,경기도 성남시 분당구 삼평동,738,738,0,봇들마을7단지,108.34,202506,21,"252,500",704,18,개인,개인,2009,동판교로 155,-,중개거래,경기 성남시 분당구,25.08.28
4098,경기도 성남시 분당구 삼평동,717,717,0,봇들마을2단지(이지더원),84.2822,202506,21,"148,300",212,7,개인,개인,2009,판교로 393,-,중개거래,경기 성남시 분당구,25.10.24
4099,경기도 성남시 분당구 삼평동,738,738,0,봇들마을7단지,108.34,202506,21,"252,500",-,18,개인,개인,2009,동판교로 155,20250624,중개거래,경기 성남시 분당구,-
4100,경기도 성남시 분당구 이매동,100,100,0,이매촌(삼성),127.83,202506,21,"155,000",-,4,개인,개인,1994,양현로 220,20250704,중개거래,경기 성남시 분당구,-
4101,경기도 성남시 분당구 이매동,133,133,0,아름마을(삼호),132.72,202506,21,"147,000",407,1,개인,개인,1993,탄천로 95,-,중개거래,경기 성남시 분당구,26.03.05
4102,경기도 성남시 분당구 이매동,100,100,0,이매촌(삼성),127.83,202506,21,"155,000",1002,4,개인,개인,1994,양현로 220,-,중개거래,경기 성남시 분당구,25.10.24
4103,경기도 성남시 분당구 이매동,140,140,0,아름마을(풍림),134.22,202506,21,"195,000",501,4,개인,개인,1993,탄천로 35,-,중개거래,경기 성남시 분당구,25.09.24
4104,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),70.68,202506,21,"90,500",116,2,개인,개인,1993,분당로263번길 24,-,중개거래,경기 성남시 분당구,25.09.26
4105,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),162.85,202506,21,"128,500",124,4,개인,개인,1994,장안로 15,-,중개거래,경기 성남시 분당구,25.09.29
4106,경기도 성남시 분당구 분당동,34,34,0,샛별마을(라이프),58.17,202506,21,"109,000",105,3,개인,개인,1992,분당로 190,-,중개거래,"경기 성남시 분당구, 서울 강남구",25.08.28
4107,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),85,202506,21,"105,000",106,3,개인,개인,1993,장안로51번길 11,-,중개거래,경기 성남시 분당구,25.11.03
4108,경기도 성남시 분당구 대장동,592,592,0,판교퍼스트힐푸르지오1단지,84.97,202506,21,"104,500",107,2,개인,개인,2021,판교대장로7길 69,-,중개거래,"경기 성남시 분당구, 경기 용인시 기흥구",25.09.26
4109,경기도 성남시 분당구 대장동,641,641,0,판교더샵포레스트12단지,84.9852,202506,21,"111,000",1202,1,개인,개인,2021,판교대장로5길 30,-,중개거래,경기 성남시 분당구,25.10.30
4110,경기도 성남시 분당구 대장동,638,638,0,판교더샵포레스트11단지,84.995,202506,21,"108,700",1107,13,개인,개인,2021,판교대장로5길 58,-,중개거래,경기 성남시 분당구,26.03.04
4111,경기도 성남시 분당구 정자동,6,6,0,파크뷰,139.68,202506,20,"290,000",603,20,개인,개인,2004,정자일로 248,-,중개거래,경기 성남시 분당구,25.10.01
4112,경기도 성남시 분당구 구미동,212,212,0,무지개(12단지)(주공뜨란체),58.14,202506,20,"74,500",-,11,개인,개인,1995,미금로22번길 10,20250624,중개거래,경기 성남시 분당구,-
4113,경기도 성남시 분당구 구미동,110,110,0,하얀마을(5단지)(주공),38.07,202506,20,"64,900",506,8,개인,개인,1996,미금일로 21,-,중개거래,경기 성남시 분당구,25.07.29
4114,경기도 성남시 분당구 구미동,220,220,0,무지개(4단지)(주공),59.98,202506,20,"99,419",405,8,개인,개인,1995,미금로 66,-,중개거래,경기 성남시 분당구,25.09.05
4115,경기도 성남시 분당구 서현동,91,91,0,시범한양,35.1,202506,20,"83,500",328,11,개인,개인,1991,중앙공원로 17,-,중개거래,경기 성남시 분당구,25.08.26
4116,경기도 성남시 분당구 정자동,194,194,0,정든마을(7단지)(한진),68.04,202506,20,"119,000",703,3,개인,개인,1994,내정로 10,-,중개거래,경기 성남시 분당구,25.09.30
4117,경기도 성남시 분당구 정자동,198,198,0,정든마을(6단지)(우성),84.97,202506,20,"129,500",609,4,개인,개인,1995,불정로 195,-,중개거래,"경기 성남시 분당구, 경기 용인시 기흥구",25.09.30
4118,경기도 성남시 분당구 분당동,39,39,0,샛별마을(삼부),84.6,202506,20,"150,000",405,3,개인,개인,1992,수내로 201,-,중개거래,경기 성남시 분당구,25.10.16
4119,경기도 성남시 분당구 정자동,12월 03일,12,3,성원상떼뷰101동,144.56,202506,20,"198,000",-,13,개인,개인,2004,정자일로213번길 10,20250826,중개거래,경기 성남시 분당구,-
4120,경기도 성남시 분당구 수내동,24,24,0,양지마을(5단지)(한양501-514),28.16,202506,20,"68,500",513,6,개인,개인,1993,내정로165번길 35,-,중개거래,경기 성남시 분당구,25.08.22
4121,경기도 성남시 분당구 수내동,75,75,0,푸른마을(쌍용),101.82,202506,20,"175,000",504,11,개인,개인,1992,백현로 227,-,중개거래,경기 성남시 분당구,25.09.30
4122,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),85,202506,20,"105,000",117,2,개인,개인,1993,분당로263번길 24,-,중개거래,경기 성남시 분당구,25.08.14
4123,경기도 성남시 분당구 운중동,921,921,0,산운마을12단지판교센트럴포레와이시티,55.36,202506,20,"104,000",1205,7,개인,개인,2009,판교원로 46,-,중개거래,경기 성남시 분당구,25.10.17
4124,경기도 성남시 분당구 서현동,301,301,0,효자촌(삼환),164.79,202506,20,"148,000",507,7,개인,개인,1992,불정로 361,-,중개거래,경기 성남시 분당구,25.08.25
4125,경기도 성남시 분당구 수내동,71,71,0,푸른마을(벽산),84.72,202506,20,"155,000",304,8,개인,개인,1992,수내로 206,-,중개거래,경기 성남시 분당구,25.10.13
4126,경기도 성남시 분당구 판교동,634,634,0,판교원마을5단지(푸르지오),116.04,202506,20,"206,000",501,20,개인,개인,2009,판교원로 207,-,중개거래,경기 성남시 분당구,25.10.30
4127,경기도 성남시 분당구 수내동,24,24,0,양지마을(5단지)(한양501-514),35.1,202506,20,"84,000",511,4,개인,개인,1993,내정로165번길 35,-,중개거래,경기 성남시 분당구,25.08.22
4128,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),53.72,202506,20,"78,000",-,7,개인,개인,1993,장안로51번길 31,20250721,중개거래,경기 성남시 분당구,-
4129,경기도 성남시 분당구 수내동,52,52,0,파크타운(서안),84.78,202506,20,"152,000",140,6,개인,개인,1993,내정로174번길 42,-,중개거래,경기 성남시 분당구,25.09.26
4130,경기도 성남시 분당구 금곡동,181,181,0,청솔마을(한라),58.8,202506,20,"123,000",310,7,개인,개인,1995,정자일로 72,-,중개거래,경기 성남시 분당구,25.10.30
4131,경기도 성남시 분당구 금곡동,125,125,0,청솔마을(공무원),58.19,202506,20,"89,500",505,3,개인,개인,1994,금곡로 263,-,중개거래,경기 성남시 분당구,25.09.29
4132,경기도 성남시 분당구 정자동,194,194,0,정든마을(7단지)(한진),49.5,202506,20,"97,000",704,5,개인,개인,1994,내정로 10,-,중개거래,경기 성남시 분당구,25.09.26
4133,경기도 성남시 분당구 정자동,102,102,0,한솔마을(4단지)(주공),36,202506,20,"60,000",416,4,개인,개인,1994,백현로 206,-,중개거래,경기 성남시 분당구,25.08.20
4134,경기도 성남시 분당구 정자동,102,102,0,한솔마을(4단지)(주공),35.28,202506,20,"59,900",403,3,개인,개인,1994,백현로 206,-,중개거래,경기 성남시 분당구,25.08.14
4135,경기도 성남시 분당구 정자동,197,197,0,정든마을(4단지)(우성),129.72,202506,20,"150,000",406,15,개인,개인,1995,정자로 144,-,중개거래,경기 성남시 분당구,25.09.24
4136,경기도 성남시 분당구 정자동,180,180,0,미켈란쉐르빌,157.57,202506,20,"182,000",B,2,개인,개인,2003,정자일로 100,-,중개거래,경기 성남시 분당구,25.10.31
4137,경기도 성남시 분당구 정자동,170-1,170,1,삼성아데나루체,84.96,202506,20,"165,000",C,19,개인,개인,2004,정자일로 120,-,중개거래,경기 성남시 분당구,25.12.15
4138,경기도 성남시 분당구 삼평동,722,722,0,봇들마을3단지(주공),84.69,202506,20,"175,000",309,7,개인,개인,2009,동판교로 225,-,중개거래,경기 성남시 분당구,25.10.31
4139,경기도 성남시 분당구 정자동,180,180,0,미켈란쉐르빌,157.57,202506,20,"182,000",-,2,개인,개인,2003,정자일로 100,20250717,중개거래,경기 성남시 분당구,-
4140,경기도 성남시 분당구 정자동,01월 28일,28,1,로얄팰리스,137.76,202506,20,"195,000",-,25,개인,개인,2003,성남대로 449,20251014,중개거래,경기 성남시 분당구,-
4141,경기도 성남시 분당구 정자동,112,112,0,한솔마을(5단지)(주공),42.75,202506,20,"76,000",503,7,개인,개인,1994,정자로 115,-,중개거래,경기 성남시 분당구,25.08.05
4142,경기도 성남시 분당구 정자동,192,192,0,정든마을(8단지)(한진),112.2,202506,20,"152,000",804,19,개인,개인,1995,불정로 119,-,중개거래,"서울 서초구, 서울 송파구",25.11.20
4143,경기도 성남시 분당구 정자동,110,110,0,한솔마을(1단지)(청구),49.35,202506,20,"82,500",112,11,개인,개인,1994,불정로 219,-,중개거래,경기 성남시 분당구,25.09.05
4144,경기도 성남시 분당구 이매동,99,99,0,이매촌(삼환),59.87,202506,20,"111,500",1110,5,개인,개인,1994,양현로 220,-,중개거래,경기 성남시 분당구,25.09.12
4145,경기도 성남시 분당구 야탑동,330,330,0,장미마을(코오롱)1,59.55,202506,20,"102,000",104,10,개인,개인,1993,장미로 55,-,중개거래,경기 성남시 분당구,25.08.22
4146,경기도 성남시 분당구 야탑동,525,525,0,탑마을(경남)1,101.97,202506,20,"130,000",709,13,개인,개인,1994,판교로 519,-,중개거래,경기 성남시 분당구,26.01.30
4147,경기도 성남시 분당구 이매동,132,132,0,아름마을(태영),134.79,202506,20,"152,500",306,3,개인,개인,1992,판교로 430,-,중개거래,경기 성남시 분당구,25.09.12
4148,경기도 성남시 분당구 이매동,111,111,0,이매촌(진흥),59.58,202506,20,"130,000",812,10,개인,개인,1993,양현로 138,-,중개거래,경기 성남시 분당구,25.08.20
4149,경기도 성남시 분당구 정자동,102,102,0,한솔마을(4단지)(주공),42.75,202506,20,"75,000",415,16,개인,개인,1994,백현로 206,-,중개거래,경기 성남시 분당구,25.08.28
4150,경기도 성남시 분당구 정자동,01월 28일,28,1,로얄팰리스,137.76,202506,20,"195,000",에이동,25,개인,개인,2003,성남대로 449,-,중개거래,경기 성남시 분당구,25.12.10
4151,경기도 성남시 분당구 서현동,92,92,0,시범현대,84.57,202506,20,"179,000",413,28,개인,개인,1992,중앙공원로 20,-,중개거래,경기 성남시 분당구,25.07.31
4152,경기도 성남시 분당구 서현동,96,96,0,시범우성,129.21,202506,20,"220,000",223,6,개인,개인,1992,중앙공원로 54,-,중개거래,경기 성남시 분당구,25.11.27
4153,경기도 성남시 분당구 서현동,301,301,0,효자촌(삼환),84.157,202506,20,"136,500",510,10,개인,개인,1992,불정로 361,-,중개거래,경기 성남시 분당구,25.08.25
4154,경기도 성남시 분당구 백현동,531,531,0,판교알파리움1단지,96.148,202506,20,"230,000",101,9,개인,개인,2015,대왕판교로606번길 10,-,중개거래,경기 성남시 분당구,26.03.10
4155,경기도 성남시 분당구 백현동,608,608,0,THESHARP판교퍼스트파크,84.953,202506,20,"126,000",106동,7,개인,개인,2021,판교백현로 38,-,중개거래,경기 성남시 분당구,26.02.26
4156,경기도 성남시 분당구 정자동,112,112,0,한솔마을(5단지)(주공),42.75,202506,20,"87,000",512,24,개인,개인,1994,정자로 115,-,중개거래,"경기 성남시 분당구, 경기 성남시 중원구",25.08.22
4157,경기도 성남시 분당구 정자동,6,6,0,파크뷰,84.99,202506,19,"230,000",604,3,개인,개인,2004,정자일로 248,-,중개거래,경기 성남시 분당구,25.12.19
4158,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),53.72,202506,19,"78,000",102,7,개인,개인,1993,장안로51번길 31,-,중개거래,경기 성남시 분당구,25.09.04
4159,경기도 성남시 분당구 야탑동,330,330,0,장미마을(코오롱)1,59.55,202506,19,"88,000",121,1,개인,개인,1993,장미로 55,-,중개거래,경기 성남시 분당구,25.11.20
4160,경기도 성남시 분당구 야탑동,205,205,0,매화마을(주공3),41.85,202506,19,"54,800",314,8,개인,개인,1993,양현로 537,-,중개거래,경기 성남시 분당구,25.11.28
4161,경기도 성남시 분당구 야탑동,330,330,0,장미마을(코오롱)1,84.6,202506,19,"116,000",102,2,개인,개인,1993,장미로 55,-,중개거래,경기 성남시 분당구,25.09.25
4162,경기도 성남시 분당구 야탑동,334,334,0,장미마을(현대),133.448,202506,19,"139,500",825,12,개인,개인,1993,장미로 101,-,중개거래,경기 성남시 분당구,25.09.26
4163,경기도 성남시 분당구 서현동,91,91,0,시범한양,59.13,202506,19,"139,000",326,4,개인,개인,1991,중앙공원로 17,-,중개거래,경기 성남시 분당구,25.10.01
4164,경기도 성남시 분당구 서현동,92,92,0,시범현대,84.57,202506,19,"174,000",427,18,개인,개인,1992,중앙공원로 20,-,중개거래,경기 성남시 분당구,25.10.20
4165,경기도 성남시 분당구 서현동,87,87,0,시범삼성,84.69,202506,19,"175,000",106,1,개인,개인,1991,중앙공원로 53,-,중개거래,"경기 성남시 분당구, 경기 용인시 수지구",25.10.30
4166,경기도 성남시 분당구 서현동,301,301,0,효자촌(삼환),129.761,202506,19,"154,000",505,3,개인,개인,1992,불정로 361,-,중개거래,경기 성남시 분당구,25.10.30
4167,경기도 성남시 분당구 백현동,545,545,0,백현마을2단지,101.83,202506,19,"240,000",206,10,개인,개인,2009,동판교로 122,-,중개거래,경기 성남시 분당구,25.12.15
4168,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),162.85,202506,19,"130,000",124,11,개인,개인,1994,장안로 15,-,중개거래,경기 성남시 분당구,25.11.14
4169,경기도 성남시 분당구 분당동,35,35,0,샛별마을(동성),69.39,202506,19,"127,700",207,3,개인,개인,1992,분당로 212,-,중개거래,경기 성남시 분당구,25.08.14
4170,경기도 성남시 분당구 분당동,66,66,0,장안타운(건영),53.72,202506,19,"78,000",-,7,개인,개인,1993,장안로51번길 31,20250902,중개거래,경기 성남시 분당구,-
